date,station,airT,latitude,longitude
2018-07-15T00:00:00Z,neuruppin,11.4,52.9037,12.8072
2018-07-15T00:00:00Z,potsdam,13.2,52.3813,13.0622
2018-07-15T00:00:00Z,rothenburg,14.1919,52.457232,13.315827
2018-07-15T00:00:00Z,spandauer,11.7545,52.536388,13.158442
2018-07-15T00:00:00Z,tiergarten,13.28,52.514492,13.363593
2018-07-15T00:00:00Z,zehdenick,10.1,52.9664,13.3268
2018-07-15T01:00:00Z,airportthf,13.6,52.4675,13.4021
2018-07-15T01:00:00Z,airporttxl,12.1,52.5644,13.3088
2018-07-15T01:00:00Z,albrecht,11.8809,52.444594,13.348607
2018-07-15T01:00:00Z,bamberger,16.292,52.496494,13.337552
2018-07-15T01:00:00Z,baruth,10.1,52.0613,13.4997
2018-07-15T01:00:00Z,berge,11.1,52.6198,12.7867
2018-07-15T01:00:00Z,brandenburg,13.2,52.3807,13.5306
2018-07-15T01:00:00Z,buch,10.8,52.6309,13.5022
2018-07-15T01:00:00Z,dahlem,12.4,52.4537,13.3017
2018-07-15T01:00:00Z,dahlemerfeld,9.23994,52.477623,13.225339
2018-07-15T01:00:00Z,dessauer,16.1768,52.50467,13.3783
2018-07-15T01:00:00Z,jagen91,11.0803,52.473239,13.225079
2018-07-15T01:00:00Z,kaniswall,9.7,52.404,13.7309
2018-07-15T01:00:00Z,koepenick,11.0801,52.433018,13.615687
2018-07-15T01:00:00Z,lindenberg,12.3,52.2085,14.118
2018-07-15T01:00:00Z,marzahn,13.5,52.5447,13.5598
2018-07-15T01:00:00Z,muencheberg,11.5,52.5176,14.1232
2018-07-15T01:00:00Z,neuruppin,11.2,52.9037,12.8072
2018-07-15T01:00:00Z,potsdam,12.7,52.3813,13.0622
2018-07-15T01:00:00Z,rothenburg,13.2247,52.457232,13.315827
2018-07-15T01:00:00Z,spandauer,11.2709,52.536388,13.158442
2018-07-15T01:00:00Z,tiergarten,12.6217,52.514492,13.363593
2018-07-15T01:00:00Z,zehdenick,9.7,52.9664,13.3268
2018-07-15T02:00:00Z,airportthf,13.2,52.4675,13.4021
2018-07-15T02:00:00Z,airporttxl,11.9,52.5644,13.3088
2018-07-15T02:00:00Z,albrecht,11.4481,52.444594,13.348607
2018-07-15T02:00:00Z,bamberger,15.8726,52.496494,13.337552
2018-07-15T02:00:00Z,baruth,9.7,52.0613,13.4997
2018-07-15T02:00:00Z,berge,10.8,52.6198,12.7867
2018-07-15T02:00:00Z,brandenburg,13,52.3807,13.5306
2018-07-15T02:00:00Z,buch,10.5,52.6309,13.5022
2018-07-15T02:00:00Z,dahlem,11.9,52.4537,13.3017
2018-07-15T02:00:00Z,dahlemerfeld,8.67371,52.477623,13.225339
2018-07-15T02:00:00Z,dessauer,15.6522,52.50467,13.3783
2018-07-15T02:00:00Z,jagen91,10.4237,52.473239,13.225079
2018-07-15T02:00:00Z,kaniswall,9.5,52.404,13.7309
2018-07-15T02:00:00Z,koepenick,10.371,52.433018,13.615687
2018-07-15T02:00:00Z,lindenberg,12.1,52.2085,14.118
2018-07-15T02:00:00Z,marzahn,12.6,52.5447,13.5598
2018-07-15T02:00:00Z,muencheberg,10.8,52.5176,14.1232
2018-07-15T02:00:00Z,neuruppin,10.7,52.9037,12.8072
2018-07-15T02:00:00Z,potsdam,12.8,52.3813,13.0622
2018-07-15T02:00:00Z,rothenburg,12.6016,52.457232,13.315827
2018-07-15T02:00:00Z,spandauer,10.7381,52.536388,13.158442
2018-07-15T02:00:00Z,tiergarten,12.1394,52.514492,13.363593
2018-07-15T02:00:00Z,zehdenick,9.3,52.9664,13.3268
2018-07-15T03:00:00Z,airportthf,13.6,52.4675,13.4021
2018-07-15T03:00:00Z,airporttxl,12.4,52.5644,13.3088
2018-07-15T03:00:00Z,albrecht,11.2691,52.444594,13.348607
2018-07-15T03:00:00Z,bamberger,15.5672,52.496494,13.337552
2018-07-15T03:00:00Z,baruth,9.1,52.0613,13.4997
2018-07-15T03:00:00Z,berge,12,52.6198,12.7867
2018-07-15T03:00:00Z,brandenburg,13.3,52.3807,13.5306
2018-07-15T03:00:00Z,buch,10.7,52.6309,13.5022
2018-07-15T03:00:00Z,dahlem,11.8,52.4537,13.3017
2018-07-15T03:00:00Z,dahlemerfeld,8.66528,52.477623,13.225339
2018-07-15T03:00:00Z,dessauer,15.6386,52.50467,13.3783
2018-07-15T03:00:00Z,jagen91,10.0762,52.473239,13.225079
2018-07-15T03:00:00Z,kaniswall,10.2,52.404,13.7309
2018-07-15T03:00:00Z,koepenick,10.2731,52.433018,13.615687
2018-07-15T03:00:00Z,lindenberg,12.4,52.2085,14.118
2018-07-15T03:00:00Z,marzahn,13.1,52.5447,13.5598
2018-07-15T03:00:00Z,muencheberg,11.7,52.5176,14.1232
2018-07-15T03:00:00Z,neuruppin,11.7,52.9037,12.8072
2018-07-15T03:00:00Z,potsdam,13,52.3813,13.0622
2018-07-15T03:00:00Z,rothenburg,12.3069,52.457232,13.315827
2018-07-15T03:00:00Z,spandauer,10.679,52.536388,13.158442
2018-07-15T03:00:00Z,tiergarten,11.9718,52.514492,13.363593
2018-07-15T03:00:00Z,zehdenick,10.1,52.9664,13.3268
2018-07-15T04:00:00Z,airportthf,15.5,52.4675,13.4021
2018-07-15T04:00:00Z,airporttxl,14,52.5644,13.3088
2018-07-15T04:00:00Z,albrecht,12.6966,52.444594,13.348607
2018-07-15T04:00:00Z,bamberger,16.0415,52.496494,13.337552
2018-07-15T04:00:00Z,baruth,12.7,52.0613,13.4997
2018-07-15T04:00:00Z,berge,13.2,52.6198,12.7867
2018-07-15T04:00:00Z,brandenburg,15.1,52.3807,13.5306
2018-07-15T04:00:00Z,buch,13.7,52.6309,13.5022
2018-07-15T04:00:00Z,dahlem,13.9,52.4537,13.3017
2018-07-15T04:00:00Z,dahlemerfeld,11.567,52.477623,13.225339
2018-07-15T04:00:00Z,dessauer,15.8978,52.50467,13.3783
2018-07-15T04:00:00Z,jagen91,10.8803,52.473239,13.225079
2018-07-15T04:00:00Z,kaniswall,13.1,52.404,13.7309
2018-07-15T04:00:00Z,koepenick,11.4156,52.433018,13.615687
2018-07-15T04:00:00Z,lindenberg,14.5,52.2085,14.118
2018-07-15T04:00:00Z,marzahn,15.6,52.5447,13.5598
2018-07-15T04:00:00Z,muencheberg,14.3,52.5176,14.1232
2018-07-15T04:00:00Z,neuruppin,13.1,52.9037,12.8072
2018-07-15T04:00:00Z,potsdam,13.9,52.3813,13.0622
2018-07-15T04:00:00Z,rothenburg,13.5807,52.457232,13.315827
2018-07-15T04:00:00Z,spandauer,11.9654,52.536388,13.158442
2018-07-15T04:00:00Z,tiergarten,12.9119,52.514492,13.363593
2018-07-15T04:00:00Z,zehdenick,13.8,52.9664,13.3268
2018-07-15T05:00:00Z,airportthf,17.5,52.4675,13.4021
2018-07-15T05:00:00Z,airporttxl,16.2,52.5644,13.3088
2018-07-15T05:00:00Z,albrecht,15.5363,52.444594,13.348607
2018-07-15T05:00:00Z,bamberger,16.4513,52.496494,13.337552
2018-07-15T05:00:00Z,baruth,14.8,52.0613,13.4997
2018-07-15T05:00:00Z,berge,14.4,52.6198,12.7867
2018-07-15T05:00:00Z,brandenburg,17.5,52.3807,13.5306
2018-07-15T05:00:00Z,buch,15.8,52.6309,13.5022
2018-07-15T05:00:00Z,dahlem,15.7,52.4537,13.3017
2018-07-15T05:00:00Z,dahlemerfeld,15.7275,52.477623,13.225339
2018-07-15T05:00:00Z,dessauer,16.1986,52.50467,13.3783
2018-07-15T05:00:00Z,jagen91,12.9324,52.473239,13.225079
2018-07-15T05:00:00Z,kaniswall,17.6,52.404,13.7309
2018-07-15T05:00:00Z,koepenick,14.0413,52.433018,13.615687
2018-07-15T05:00:00Z,lindenberg,16.9,52.2085,14.118
2018-07-15T05:00:00Z,marzahn,16.9,52.5447,13.5598
2018-07-15T05:00:00Z,muencheberg,17,52.5176,14.1232
2018-07-15T05:00:00Z,neuruppin,14.7,52.9037,12.8072
2018-07-15T05:00:00Z,potsdam,15.6,52.3813,13.0622
2018-07-15T05:00:00Z,rothenburg,15.3659,52.457232,13.315827
2018-07-15T05:00:00Z,spandauer,15.5303,52.536388,13.158442
2018-07-15T05:00:00Z,tiergarten,14.7356,52.514492,13.363593
2018-07-15T05:00:00Z,zehdenick,16.7,52.9664,13.3268
2018-07-15T06:00:00Z,airportthf,18.5,52.4675,13.4021
2018-07-15T06:00:00Z,airporttxl,17.7,52.5644,13.3088
2018-07-15T06:00:00Z,albrecht,17.7918,52.444594,13.348607
2018-07-15T06:00:00Z,bamberger,17.2003,52.496494,13.337552
2018-07-15T06:00:00Z,baruth,18.6,52.0613,13.4997
2018-07-15T06:00:00Z,berge,17.1,52.6198,12.7867
2018-07-15T06:00:00Z,brandenburg,18.4,52.3807,13.5306
2018-07-15T06:00:00Z,buch,18,52.6309,13.5022
2018-07-15T06:00:00Z,dahlem,17.3,52.4537,13.3017
2018-07-15T06:00:00Z,dahlemerfeld,18.0996,52.477623,13.225339
2018-07-15T06:00:00Z,dessauer,17.3239,52.50467,13.3783
2018-07-15T06:00:00Z,jagen91,15.8076,52.473239,13.225079
2018-07-15T06:00:00Z,kaniswall,18.7,52.404,13.7309
2018-07-15T06:00:00Z,koepenick,17.0036,52.433018,13.615687
2018-07-15T06:00:00Z,lindenberg,17.6,52.2085,14.118
2018-07-15T06:00:00Z,marzahn,18.5,52.5447,13.5598
2018-07-15T06:00:00Z,muencheberg,18.5,52.5176,14.1232
2018-07-15T06:00:00Z,neuruppin,16.5,52.9037,12.8072
2018-07-15T06:00:00Z,potsdam,18.2,52.3813,13.0622
2018-07-15T06:00:00Z,rothenburg,16.9697,52.457232,13.315827
2018-07-15T06:00:00Z,spandauer,19.9997,52.536388,13.158442
2018-07-15T06:00:00Z,tiergarten,16.8323,52.514492,13.363593
2018-07-15T06:00:00Z,zehdenick,17.2,52.9664,13.3268
2018-07-15T07:00:00Z,airportthf,19.7,52.4675,13.4021
2018-07-15T07:00:00Z,airporttxl,19,52.5644,13.3088
2018-07-15T07:00:00Z,albrecht,19.2155,52.444594,13.348607
2018-07-15T07:00:00Z,bamberger,18.1704,52.496494,13.337552
2018-07-15T07:00:00Z,baruth,20.3,52.0613,13.4997
2018-07-15T07:00:00Z,berge,19.7,52.6198,12.7867
2018-07-15T07:00:00Z,brandenburg,19.2,52.3807,13.5306
2018-07-15T07:00:00Z,buch,19.1,52.6309,13.5022
2018-07-15T07:00:00Z,dahlem,19,52.4537,13.3017
2018-07-15T07:00:00Z,dahlemerfeld,19.5992,52.477623,13.225339
2018-07-15T07:00:00Z,dessauer,18.4913,52.50467,13.3783
2018-07-15T07:00:00Z,jagen91,17.846800000000002,52.473239,13.225079
2018-07-15T07:00:00Z,kaniswall,20.3,52.404,13.7309
2018-07-15T07:00:00Z,koepenick,18.7216,52.433018,13.615687
2018-07-15T07:00:00Z,lindenberg,18.8,52.2085,14.118
2018-07-15T07:00:00Z,marzahn,19.3,52.5447,13.5598
2018-07-15T07:00:00Z,muencheberg,19.6,52.5176,14.1232
2018-07-15T07:00:00Z,neuruppin,18.6,52.9037,12.8072
2018-07-15T07:00:00Z,potsdam,19.9,52.3813,13.0622
2018-07-15T07:00:00Z,rothenburg,18.5234,52.457232,13.315827
2018-07-15T07:00:00Z,spandauer,21.7797,52.536388,13.158442
2018-07-15T07:00:00Z,tiergarten,18.7034,52.514492,13.363593
2018-07-15T07:00:00Z,zehdenick,18.2,52.9664,13.3268
2018-07-15T08:00:00Z,airportthf,20.5,52.4675,13.4021
2018-07-15T08:00:00Z,airporttxl,20.1,52.5644,13.3088
2018-07-15T08:00:00Z,albrecht,19.815,52.444594,13.348607
2018-07-15T08:00:00Z,bamberger,19.0575,52.496494,13.337552
2018-07-15T08:00:00Z,baruth,20.6,52.0613,13.4997
2018-07-15T08:00:00Z,berge,19.4,52.6198,12.7867
2018-07-15T08:00:00Z,brandenburg,20.1,52.3807,13.5306
2018-07-15T08:00:00Z,buch,19.7,52.6309,13.5022
2018-07-15T08:00:00Z,dahlem,19.2,52.4537,13.3017
2018-07-15T08:00:00Z,dahlemerfeld,20.5403,52.477623,13.225339
2018-07-15T08:00:00Z,dessauer,19.8786,52.50467,13.3783
2018-07-15T08:00:00Z,jagen91,18.823,52.473239,13.225079
2018-07-15T08:00:00Z,kaniswall,20.4,52.404,13.7309
2018-07-15T08:00:00Z,koepenick,20.421,52.433018,13.615687
2018-07-15T08:00:00Z,lindenberg,19.6,52.2085,14.118
2018-07-15T08:00:00Z,marzahn,19.5,52.5447,13.5598
2018-07-15T08:00:00Z,muencheberg,20.3,52.5176,14.1232
2018-07-15T08:00:00Z,neuruppin,19.1,52.9037,12.8072
2018-07-15T08:00:00Z,potsdam,21,52.3813,13.0622
2018-07-15T08:00:00Z,rothenburg,19.8614,52.457232,13.315827
2018-07-15T08:00:00Z,spandauer,22.4435,52.536388,13.158442
2018-07-15T08:00:00Z,tiergarten,20.633,52.514492,13.363593
2018-07-15T08:00:00Z,zehdenick,19.7,52.9664,13.3268
2018-07-15T09:00:00Z,airportthf,21.6,52.4675,13.4021
2018-07-15T09:00:00Z,airporttxl,21.6,52.5644,13.3088
2018-07-15T09:00:00Z,albrecht,20.8097,52.444594,13.348607
2018-07-15T09:00:00Z,bamberger,19.8201,52.496494,13.337552
2018-07-15T09:00:00Z,baruth,22.6,52.0613,13.4997
2018-07-15T09:00:00Z,berge,21,52.6198,12.7867
2018-07-15T09:00:00Z,brandenburg,21,52.3807,13.5306
2018-07-15T09:00:00Z,buch,21.6,52.6309,13.5022
2018-07-15T09:00:00Z,dahlem,20.3,52.4537,13.3017
2018-07-15T09:00:00Z,dahlemerfeld,21.2633,52.477623,13.225339
2018-07-15T09:00:00Z,dessauer,20.657,52.50467,13.3783
2018-07-15T09:00:00Z,jagen91,19.8535,52.473239,13.225079
2018-07-15T09:00:00Z,kaniswall,21.9,52.404,13.7309
2018-07-15T09:00:00Z,koepenick,21.7708,52.433018,13.615687
2018-07-15T09:00:00Z,lindenberg,20.6,52.2085,14.118
2018-07-15T09:00:00Z,marzahn,20.6,52.5447,13.5598
2018-07-15T09:00:00Z,muencheberg,21.1,52.5176,14.1232
2018-07-15T09:00:00Z,neuruppin,20.7,52.9037,12.8072
2018-07-15T09:00:00Z,potsdam,22,52.3813,13.0622
2018-07-15T09:00:00Z,rothenburg,21.3984,52.457232,13.315827
2018-07-15T09:00:00Z,spandauer,23.0496,52.536388,13.158442
2018-07-15T09:00:00Z,tiergarten,21.967,52.514492,13.363593
2018-07-15T09:00:00Z,zehdenick,19.8,52.9664,13.3268
2018-07-15T10:00:00Z,airportthf,22.6,52.4675,13.4021
2018-07-15T10:00:00Z,airporttxl,22,52.5644,13.3088
2018-07-15T10:00:00Z,albrecht,21.6755,52.444594,13.348607
2018-07-15T10:00:00Z,bamberger,20.6288,52.496494,13.337552
2018-07-15T10:00:00Z,baruth,23.4,52.0613,13.4997
2018-07-15T10:00:00Z,berge,21.9,52.6198,12.7867
2018-07-15T10:00:00Z,brandenburg,21.8,52.3807,13.5306
2018-07-15T10:00:00Z,buch,22.1,52.6309,13.5022
2018-07-15T10:00:00Z,dahlem,21.4,52.4537,13.3017
2018-07-15T10:00:00Z,dahlemerfeld,22.2059,52.477623,13.225339
2018-07-15T10:00:00Z,dessauer,22.063,52.50467,13.3783
2018-07-15T10:00:00Z,jagen91,20.9748,52.473239,13.225079
2018-07-15T10:00:00Z,kaniswall,23,52.404,13.7309
2018-07-15T10:00:00Z,koepenick,22.1022,52.433018,13.615687
2018-07-15T10:00:00Z,lindenberg,21.7,52.2085,14.118
2018-07-15T10:00:00Z,marzahn,22,52.5447,13.5598
2018-07-15T10:00:00Z,muencheberg,21.4,52.5176,14.1232
2018-07-15T10:00:00Z,neuruppin,21.2,52.9037,12.8072
2018-07-15T10:00:00Z,potsdam,22.8,52.3813,13.0622
2018-07-15T10:00:00Z,rothenburg,23.5811,52.457232,13.315827
2018-07-15T10:00:00Z,spandauer,24.7378,52.536388,13.158442
2018-07-15T10:00:00Z,tiergarten,22.5497,52.514492,13.363593
2018-07-15T10:00:00Z,zehdenick,22.1,52.9664,13.3268
2018-07-15T11:00:00Z,airportthf,22.7,52.4675,13.4021
2018-07-15T11:00:00Z,airporttxl,22.3,52.5644,13.3088
2018-07-15T11:00:00Z,albrecht,22.4261,52.444594,13.348607
2018-07-15T11:00:00Z,bamberger,21.7741,52.496494,13.337552
2018-07-15T11:00:00Z,baruth,24.2,52.0613,13.4997
2018-07-15T11:00:00Z,berge,22,52.6198,12.7867
2018-07-15T11:00:00Z,brandenburg,22.2,52.3807,13.5306
2018-07-15T11:00:00Z,buch,22.3,52.6309,13.5022
2018-07-15T11:00:00Z,dahlem,22.2,52.4537,13.3017
2018-07-15T11:00:00Z,dahlemerfeld,22.7306,52.477623,13.225339
2018-07-15T11:00:00Z,dessauer,22.8888,52.50467,13.3783
2018-07-15T11:00:00Z,jagen91,21.7002,52.473239,13.225079
2018-07-15T11:00:00Z,kaniswall,23.6,52.404,13.7309
2018-07-15T11:00:00Z,koepenick,22.9756,52.433018,13.615687
2018-07-15T11:00:00Z,lindenberg,22.7,52.2085,14.118
2018-07-15T11:00:00Z,marzahn,22.6,52.5447,13.5598
2018-07-15T11:00:00Z,muencheberg,23.2,52.5176,14.1232
2018-07-15T11:00:00Z,neuruppin,21.7,52.9037,12.8072
2018-07-15T11:00:00Z,potsdam,22.5,52.3813,13.0622
2018-07-15T11:00:00Z,rothenburg,23.2861,52.457232,13.315827
2018-07-15T11:00:00Z,spandauer,25.1196,52.536388,13.158442
2018-07-15T11:00:00Z,tiergarten,23.0258,52.514492,13.363593
2018-07-15T11:00:00Z,zehdenick,22.9,52.9664,13.3268
2018-07-15T12:00:00Z,airportthf,23.6,52.4675,13.4021
2018-07-15T12:00:00Z,airporttxl,22.5,52.5644,13.3088
2018-07-15T12:00:00Z,albrecht,23.478,52.444594,13.348607
2018-07-15T12:00:00Z,bamberger,24.6489,52.496494,13.337552
2018-07-15T12:00:00Z,baruth,24.8,52.0613,13.4997
2018-07-15T12:00:00Z,berge,23.5,52.6198,12.7867
2018-07-15T12:00:00Z,brandenburg,23.4,52.3807,13.5306
2018-07-15T12:00:00Z,buch,23.9,52.6309,13.5022
2018-07-15T12:00:00Z,dahlem,23.4,52.4537,13.3017
2018-07-15T12:00:00Z,dahlemerfeld,23.6676,52.477623,13.225339
2018-07-15T12:00:00Z,dessauer,23.0996,52.50467,13.3783
2018-07-15T12:00:00Z,jagen91,22.4196,52.473239,13.225079
2018-07-15T12:00:00Z,kaniswall,24.6,52.404,13.7309
2018-07-15T12:00:00Z,koepenick,23.5842,52.433018,13.615687
2018-07-15T12:00:00Z,lindenberg,23.7,52.2085,14.118
2018-07-15T12:00:00Z,marzahn,22.9,52.5447,13.5598
2018-07-15T12:00:00Z,muencheberg,23.2,52.5176,14.1232
2018-07-15T12:00:00Z,neuruppin,23.1,52.9037,12.8072
2018-07-15T12:00:00Z,potsdam,23.7,52.3813,13.0622
2018-07-15T12:00:00Z,rothenburg,23.8778,52.457232,13.315827
2018-07-15T12:00:00Z,spandauer,24.8695,52.536388,13.158442
2018-07-15T12:00:00Z,tiergarten,24.662,52.514492,13.363593
2018-07-15T12:00:00Z,zehdenick,22.5,52.9664,13.3268
2018-07-15T13:00:00Z,airportthf,24.9,52.4675,13.4021
2018-07-15T13:00:00Z,airporttxl,24.1,52.5644,13.3088
2018-07-15T13:00:00Z,albrecht,24.3709,52.444594,13.348607
2018-07-15T13:00:00Z,bamberger,26.7728,52.496494,13.337552
2018-07-15T13:00:00Z,baruth,25.5,52.0613,13.4997
2018-07-15T13:00:00Z,berge,23.2,52.6198,12.7867
2018-07-15T13:00:00Z,brandenburg,24.3,52.3807,13.5306
2018-07-15T13:00:00Z,buch,25.9,52.6309,13.5022
2018-07-15T13:00:00Z,dahlem,23.5,52.4537,13.3017
2018-07-15T13:00:00Z,dahlemerfeld,24.4283,52.477623,13.225339
2018-07-15T13:00:00Z,dessauer,23.7407,52.50467,13.3783
2018-07-15T13:00:00Z,jagen91,23.1981,52.473239,13.225079
2018-07-15T13:00:00Z,kaniswall,24.6,52.404,13.7309
2018-07-15T13:00:00Z,koepenick,24.4544,52.433018,13.615687
2018-07-15T13:00:00Z,lindenberg,24.1,52.2085,14.118
2018-07-15T13:00:00Z,marzahn,23.3,52.5447,13.5598
2018-07-15T13:00:00Z,muencheberg,23.7,52.5176,14.1232
2018-07-15T13:00:00Z,neuruppin,23.3,52.9037,12.8072
2018-07-15T13:00:00Z,potsdam,25.4,52.3813,13.0622
2018-07-15T13:00:00Z,rothenburg,25.0427,52.457232,13.315827
2018-07-15T13:00:00Z,spandauer,25.7513,52.536388,13.158442
2018-07-15T13:00:00Z,tiergarten,24.8317,52.514492,13.363593
2018-07-15T13:00:00Z,zehdenick,24.5,52.9664,13.3268
2018-07-15T14:00:00Z,airportthf,24.9,52.4675,13.4021
2018-07-15T14:00:00Z,airporttxl,23.2,52.5644,13.3088
2018-07-15T14:00:00Z,albrecht,24.1219,52.444594,13.348607
2018-07-15T14:00:00Z,bamberger,28.8403,52.496494,13.337552
2018-07-15T14:00:00Z,baruth,25.1,52.0613,13.4997
2018-07-15T14:00:00Z,berge,23.8,52.6198,12.7867
2018-07-15T14:00:00Z,brandenburg,24.2,52.3807,13.5306
2018-07-15T14:00:00Z,buch,24.6,52.6309,13.5022
2018-07-15T14:00:00Z,dahlem,23.9,52.4537,13.3017
2018-07-15T14:00:00Z,dahlemerfeld,25.0392,52.477623,13.225339
2018-07-15T14:00:00Z,dessauer,24.3455,52.50467,13.3783
2018-07-15T14:00:00Z,jagen91,23.528,52.473239,13.225079
2018-07-15T14:00:00Z,kaniswall,25.2,52.404,13.7309
2018-07-15T14:00:00Z,koepenick,24.349,52.433018,13.615687
2018-07-15T14:00:00Z,lindenberg,24.5,52.2085,14.118
2018-07-15T14:00:00Z,marzahn,24.9,52.5447,13.5598
2018-07-15T14:00:00Z,muencheberg,24.4,52.5176,14.1232
2018-07-15T14:00:00Z,neuruppin,22.7,52.9037,12.8072
2018-07-15T14:00:00Z,potsdam,24.8,52.3813,13.0622
2018-07-15T14:00:00Z,rothenburg,26.1423,52.457232,13.315827
2018-07-15T14:00:00Z,spandauer,26.6581,52.536388,13.158442
2018-07-15T14:00:00Z,tiergarten,24.1023,52.514492,13.363593
2018-07-15T14:00:00Z,zehdenick,23.7,52.9664,13.3268
2018-07-15T15:00:00Z,airportthf,25.2,52.4675,13.4021
2018-07-15T15:00:00Z,airporttxl,24.5,52.5644,13.3088
2018-07-15T15:00:00Z,albrecht,24.6783,52.444594,13.348607
2018-07-15T15:00:00Z,bamberger,25.6651,52.496494,13.337552
2018-07-15T15:00:00Z,baruth,24.8,52.0613,13.4997
2018-07-15T15:00:00Z,berge,24.2,52.6198,12.7867
2018-07-15T15:00:00Z,brandenburg,24.5,52.3807,13.5306
2018-07-15T15:00:00Z,buch,25.5,52.6309,13.5022
2018-07-15T15:00:00Z,dahlem,23.8,52.4537,13.3017
2018-07-15T15:00:00Z,dahlemerfeld,25.0366,52.477623,13.225339
2018-07-15T15:00:00Z,dessauer,24.5635,52.50467,13.3783
2018-07-15T15:00:00Z,jagen91,24.1154,52.473239,13.225079
2018-07-15T15:00:00Z,kaniswall,26.3,52.404,13.7309
2018-07-15T15:00:00Z,koepenick,24.2077,52.433018,13.615687
2018-07-15T15:00:00Z,lindenberg,23.8,52.2085,14.118
2018-07-15T15:00:00Z,marzahn,24.6,52.5447,13.5598
2018-07-15T15:00:00Z,muencheberg,24.6,52.5176,14.1232
2018-07-15T15:00:00Z,neuruppin,24.3,52.9037,12.8072
2018-07-15T15:00:00Z,potsdam,25,52.3813,13.0622
2018-07-15T15:00:00Z,rothenburg,26.3019,52.457232,13.315827
2018-07-15T15:00:00Z,spandauer,25.9721,52.536388,13.158442
2018-07-15T15:00:00Z,tiergarten,23.6397,52.514492,13.363593
2018-07-15T15:00:00Z,zehdenick,24.3,52.9664,13.3268
2018-07-15T16:00:00Z,airportthf,25,52.4675,13.4021
2018-07-15T16:00:00Z,airporttxl,24.3,52.5644,13.3088
2018-07-15T16:00:00Z,albrecht,24.7166,52.444594,13.348607
2018-07-15T16:00:00Z,bamberger,23.9764,52.496494,13.337552
2018-07-15T16:00:00Z,baruth,24.7,52.0613,13.4997
2018-07-15T16:00:00Z,berge,24.1,52.6198,12.7867
2018-07-15T16:00:00Z,brandenburg,24.5,52.3807,13.5306
2018-07-15T16:00:00Z,buch,24.8,52.6309,13.5022
2018-07-15T16:00:00Z,dahlem,23.9,52.4537,13.3017
2018-07-15T16:00:00Z,dahlemerfeld,24.9323,52.477623,13.225339
2018-07-15T16:00:00Z,dessauer,24.6104,52.50467,13.3783
2018-07-15T16:00:00Z,jagen91,23.4222,52.473239,13.225079
2018-07-15T16:00:00Z,kaniswall,25.6,52.404,13.7309
2018-07-15T16:00:00Z,koepenick,23.8784,52.433018,13.615687
2018-07-15T16:00:00Z,lindenberg,24.1,52.2085,14.118
2018-07-15T16:00:00Z,marzahn,24.4,52.5447,13.5598
2018-07-15T16:00:00Z,muencheberg,24.3,52.5176,14.1232
2018-07-15T16:00:00Z,neuruppin,24.4,52.9037,12.8072
2018-07-15T16:00:00Z,potsdam,24.3,52.3813,13.0622
2018-07-15T16:00:00Z,rothenburg,25.2126,52.457232,13.315827
2018-07-15T16:00:00Z,spandauer,25.7484,52.536388,13.158442
2018-07-15T16:00:00Z,tiergarten,23.2599,52.514492,13.363593
2018-07-15T16:00:00Z,zehdenick,23.9,52.9664,13.3268
2018-07-15T17:00:00Z,airportthf,24.5,52.4675,13.4021
2018-07-15T17:00:00Z,airporttxl,24.4,52.5644,13.3088
2018-07-15T17:00:00Z,albrecht,24.259,52.444594,13.348607
2018-07-15T17:00:00Z,bamberger,23.6808,52.496494,13.337552
2018-07-15T17:00:00Z,baruth,24.1,52.0613,13.4997
2018-07-15T17:00:00Z,berge,23.7,52.6198,12.7867
2018-07-15T17:00:00Z,brandenburg,24.1,52.3807,13.5306
2018-07-15T17:00:00Z,buch,24,52.6309,13.5022
2018-07-15T17:00:00Z,dahlem,23.7,52.4537,13.3017
2018-07-15T17:00:00Z,dahlemerfeld,24.1874,52.477623,13.225339
2018-07-15T17:00:00Z,dessauer,24.2618,52.50467,13.3783
2018-07-15T17:00:00Z,jagen91,22.2784,52.473239,13.225079
2018-07-15T17:00:00Z,kaniswall,24.5,52.404,13.7309
2018-07-15T17:00:00Z,koepenick,23.2041,52.433018,13.615687
2018-07-15T17:00:00Z,lindenberg,23.5,52.2085,14.118
2018-07-15T17:00:00Z,marzahn,23.5,52.5447,13.5598
2018-07-15T17:00:00Z,muencheberg,23.9,52.5176,14.1232
2018-07-15T17:00:00Z,neuruppin,23.7,52.9037,12.8072
2018-07-15T17:00:00Z,potsdam,22.7,52.3813,13.0622
2018-07-15T17:00:00Z,rothenburg,23.7637,52.457232,13.315827
2018-07-15T17:00:00Z,spandauer,24.5369,52.536388,13.158442
2018-07-15T17:00:00Z,tiergarten,22.2932,52.514492,13.363593
2018-07-15T17:00:00Z,zehdenick,22.7,52.9664,13.3268
2018-07-15T18:00:00Z,airportthf,23,52.4675,13.4021
2018-07-15T18:00:00Z,airporttxl,23.4,52.5644,13.3088
2018-07-15T18:00:00Z,albrecht,22.8956,52.444594,13.348607
2018-07-15T18:00:00Z,bamberger,23.2084,52.496494,13.337552
2018-07-15T18:00:00Z,baruth,21,52.0613,13.4997
2018-07-15T18:00:00Z,berge,22.1,52.6198,12.7867
2018-07-15T18:00:00Z,brandenburg,22.2,52.3807,13.5306
2018-07-15T18:00:00Z,buch,20.8,52.6309,13.5022
